tradingdate,stockcode,openindex,closeindex,lowestindex,highestindex,totalvol
"""2022-09-23T00:00:00.000Z""",VNINDEX,1212.61,1203.28,1201.45,1216.59,443618000.00
"""2022-09-15T00:00:00.000Z""",VNINDEX,1247.34,1245.66,1243.45,1250.93,385727500.00
"""2022-09-07T00:00:00.000Z""",VNINDEX,1274.60,1243.17,1243.17,1275.07,796593600.00
"""2022-08-18T00:00:00.000Z""",VNINDEX,1273.45,1273.66,1268.64,1283.15,558424300.00
"""2022-08-05T00:00:00.000Z""",VNINDEX,1250.25,1252.74,1245.05,1253.75,604391400.00
"""2022-07-25T00:00:00.000Z""",VNINDEX,1191.43,1188.50,1184.32,1198.16,410066000.00
"""2022-07-12T00:00:00.000Z""",VNINDEX,1154.31,1174.82,1153.55,1174.82,475429100.00
"""2022-06-29T00:00:00.000Z""",VNINDEX,1208.22,1218.09,1207.38,1219.32,519299900.00
"""2022-06-16T00:00:00.000Z""",VNINDEX,1227.24,1236.63,1223.00,1246.32,522295400.00
"""2022-06-03T00:00:00.000Z""",VNINDEX,1284.62,1287.98,1276.37,1292.78,430851700.00
"""2022-05-23T00:00:00.000Z""",VNINDEX,1246.56,1218.81,1207.99,1246.58,488979100.00
"""2022-05-18T00:00:00.000Z""",VNINDEX,1240.06,1240.76,1222.92,1249.84,514538800.00
"""2022-05-10T00:00:00.000Z""",VNINDEX,1240.93,1293.56,1232.57,1293.56,600766800.00
"""2022-04-25T00:00:00.000Z""",VNINDEX,1377.75,1310.92,1298.38,1382.13,696873600.00
"""2022-04-12T00:00:00.000Z""",VNINDEX,1487.94,1455.25,1455.25,1490.58,656188800.00
"""2022-03-29T00:00:00.000Z""",VNINDEX,1487.57,1497.76,1487.57,1498.45,692698570.00
"""2022-03-16T00:00:00.000Z""",VNINDEX,1459.68,1459.33,1453.91,1462.98,544662700.00
"""2022-03-03T00:00:00.000Z""",VNINDEX,1492.48,1505.00,1487.69,1505.00,902883400.00
"""2022-02-18T00:00:00.000Z""",VNINDEX,1494.30,1504.84,1492.38,1507.29,672537800.00
"""2022-02-07T00:00:00.000Z""",VNINDEX,1498.80,1497.66,1493.89,1505.69,551698200.00
"""2022-01-18T00:00:00.000Z""",VNINDEX,1440.18,1438.94,1424.65,1452.14,691087800.00
"""2022-01-13T00:00:00.000Z""",VNINDEX,1518.60,1496.05,1495.13,1522.60,977115800.00
"""2022-01-05T00:00:00.000Z""",VNINDEX,1531.50,1522.50,1522.50,1535.82,987083800.00
"""2021-12-21T00:00:00.000Z""",VNINDEX,1474.68,1478.74,1472.43,1486.09,866421100.00
"""2021-12-08T00:00:00.000Z""",VNINDEX,1451.94,1452.87,1447.90,1460.23,732009400.00
"""2021-11-25T00:00:00.000Z""",VNINDEX,1496.41,1500.81,1490.32,1505.36,953098400.00
"""2021-11-12T00:00:00.000Z""",VNINDEX,1464.15,1473.37,1453.22,1474.98,908646000.00
"""2021-11-01T00:00:00.000Z""",VNINDEX,1449.36,1438.97,1435.65,1451.81,1092936400.00
"""2021-10-19T00:00:00.000Z""",VNINDEX,1395.84,1395.33,1388.95,1399.66,605953600.00
"""2021-10-06T00:00:00.000Z""",VNINDEX,1359.63,1362.82,1355.01,1362.82,594012900.00
"""2021-09-23T00:00:00.000Z""",VNINDEX,1357.76,1352.76,1350.60,1361.09,961252500.00
"""2021-09-20T00:00:00.000Z""",VNINDEX,1361.12,1350.48,1349.18,1365.92,852479800.00
"""2021-09-17T00:00:00.000Z""",VNINDEX,1347.49,1352.64,1347.13,1356.38,813151300.00
"""2021-09-16T00:00:00.000Z""",VNINDEX,1351.59,1345.87,1341.24,1353.12,570520600.00
"""2021-09-15T00:00:00.000Z""",VNINDEX,1338.11,1345.83,1334.97,1347.70,645625800.00
"""2021-09-14T00:00:00.000Z""",VNINDEX,1343.38,1339.70,1336.84,1349.13,692214900.00
"""2021-09-13T00:00:00.000Z""",VNINDEX,1348.09,1341.43,1340.50,1350.69,744228400.00
"""2021-09-10T00:00:00.000Z""",VNINDEX,1349.07,1345.31,1345.07,1350.43,559050700.00
"""2021-09-07T00:00:00.000Z""",VNINDEX,1349.13,1341.90,1340.32,1353.66,849578800.00
"""2021-08-27T00:00:00.000Z""",VNINDEX,1293.98,1313.20,1285.16,1313.20,658578200.00
"""2021-08-16T00:00:00.000Z""",VNINDEX,1364.10,1370.96,1361.75,1372.33,798944800.00
"""2021-08-04T00:00:00.000Z""",VNINDEX,1337.72,1334.74,1328.40,1340.76,661800172.00
"""2021-07-02T00:00:00.000Z""",VNINDEX,1422.89,1420.27,1415.82,1424.28,706826827.00
"""2021-05-24T00:00:00.000Z""",VNINDEX,1287.50,1297.98,1287.36,1299.83,715509375.00
"""2021-05-17T00:00:00.000Z""",VNINDEX,1272.55,1258.70,1258.50,1277.83,758271697.00
"""2021-04-05T00:00:00.000Z""",VNINDEX,1245.28,1236.05,1228.18,1245.28,693036071.00
"""2021-03-25T00:00:00.000Z""",VNINDEX,1164.41,1163.10,1154.44,1170.76,690729969.00
"""2021-02-02T00:00:00.000Z""",VNINDEX,1036.95,1075.53,1029.36,1075.53,602465811.00
"""2021-02-01T00:00:00.000Z""",VNINDEX,1062.13,1035.51,1035.51,1074.52,634333751.00
"""2021-01-29T00:00:00.000Z""",VNINDEX,998.33,1056.61,998.33,1076.11,797385652.00
"""2021-01-28T00:00:00.000Z""",VNINDEX,1041.71,1023.94,1022.77,1052.16,767874041.00
"""2021-01-27T00:00:00.000Z""",VNINDEX,1122.41,1097.17,1088.86,1132.99,785702985.00
"""2021-01-26T00:00:00.000Z""",VNINDEX,1164.97,1136.12,1121.03,1166.05,782270801.00
"""2021-01-25T00:00:00.000Z""",VNINDEX,1164.20,1166.05,1162.80,1172.18,707236185.00
"""2021-01-22T00:00:00.000Z""",VNINDEX,1166.77,1166.78,1161.43,1175.72,758315840.00
"""2021-01-21T00:00:00.000Z""",VNINDEX,1146.86,1164.21,1132.66,1164.21,721919685.00
"""2021-01-20T00:00:00.000Z""",VNINDEX,1136.50,1134.68,1098.05,1142.48,839300719.00
"""2021-01-19T00:00:00.000Z""",VNINDEX,1189.91,1131.00,1117.17,1191.94,986187155.00
"""2021-01-18T00:00:00.000Z""",VNINDEX,1198.79,1191.94,1190.33,1200.85,747345059.00
"""2021-01-15T00:00:00.000Z""",VNINDEX,1188.84,1194.20,1188.84,1197.74,783113133.00
"""2021-01-14T00:00:00.000Z""",VNINDEX,1189.48,1187.40,1178.84,1190.50,779343266.00
"""2020-12-30T00:00:00.000Z""",VNINDEX,1099.78,1097.54,1094.91,1108.83,676978950.00
"""2020-12-29T00:00:00.000Z""",VNINDEX,1090.49,1099.49,1087.93,1102.79,678818432.00
"""2020-12-28T00:00:00.000Z""",VNINDEX,1094.37,1091.33,1083.90,1096.11,723543511.00
"""2020-12-25T00:00:00.000Z""",VNINDEX,1068.83,1084.42,1061.83,1084.42,652808639.00
"""2020-12-24T00:00:00.000Z""",VNINDEX,1083.83,1067.52,1046.89,1084.76,757318877.00
"""2020-12-23T00:00:00.000Z""",VNINDEX,1087.89,1078.90,1077.92,1094.09,813169564.00
"""2020-12-22T00:00:00.000Z""",VNINDEX,1081.85,1083.45,1077.06,1084.23,756114347.00
"""2020-12-21T00:00:00.000Z""",VNINDEX,1071.62,1081.08,1070.86,1081.60,713363816.00
"""2020-12-18T00:00:00.000Z""",VNINDEX,1055.75,1067.46,1055.75,1068.56,623638382.00
"""2020-12-17T00:00:00.000Z""",VNINDEX,1065.85,1051.77,1051.42,1066.99,667888063.00
"""2020-12-16T00:00:00.000Z""",VNINDEX,1058.34,1066.99,1057.21,1066.99,591566382.00
"""2020-12-15T00:00:00.000Z""",VNINDEX,1062.02,1055.27,1052.01,1067.45,675180208.00
"""2020-12-14T00:00:00.000Z""",VNINDEX,1048.97,1064.09,1048.97,1064.09,583588995.00
"""2020-12-11T00:00:00.000Z""",VNINDEX,1033.19,1045.96,1030.06,1045.96,463771359.00
"""2020-12-10T00:00:00.000Z""",VNINDEX,1041.65,1030.91,1030.91,1044.10,626451597.00
"""2020-12-09T00:00:00.000Z""",VNINDEX,1031.19,1039.13,1030.24,1039.55,586051690.00
"""2020-12-08T00:00:00.000Z""",VNINDEX,1030.88,1029.26,1025.63,1032.58,527667121.00
"""2020-12-07T00:00:00.000Z""",VNINDEX,1024.34,1029.98,1022.14,1030.41,520278686.00
"""2020-12-04T00:00:00.000Z""",VNINDEX,1020.49,1021.49,1018.67,1025.17,553590343.00
"""2020-12-03T00:00:00.000Z""",VNINDEX,1016.73,1019.80,1014.06,1020.35,518905499.00
"""2020-12-02T00:00:00.000Z""",VNINDEX,1008.77,1014.32,1007.91,1015.86,684524912.00
"""2020-12-01T00:00:00.000Z""",VNINDEX,988.71,1008.87,988.71,1008.87,583307874.00
"""2020-10-22T00:00:00.000Z""",VNINDEX,938.06,949.90,933.78,949.90,365115464.00
"""2020-09-04T00:00:00.000Z""",VNINDEX,896.02,901.54,893.86,903.11,346438791.00
"""2020-07-17T00:00:00.000Z""",VNINDEX,873.48,872.02,871.89,875.07,270682017.00
"""2020-06-01T00:00:00.000Z""",VNINDEX,868.97,878.67,868.97,878.67,476491181.00
"""2020-04-14T00:00:00.000Z""",VNINDEX,769.01,767.41,753.85,769.53,266774993.00
"""2020-04-10T00:00:00.000Z""",VNINDEX,759.08,757.94,751.59,764.36,338401710.00
"""2023-06-26T00:00:00.000Z""",VNINDEX,1130.08,1132.03,1119.95,1134.00,955006794.00
"""2023-06-27T00:00:00.000Z""",VNINDEX,1134.55,1134.33,1128.82,1136.49,641633695.00
"""2023-06-28T00:00:00.000Z""",VNINDEX,1137.18,1138.35,1131.86,1140.56,772865147.00
"""2023-06-29T00:00:00.000Z""",VNINDEX,1139.42,1125.39,1124.76,1140.43,839095975.00
"""2023-07-14T00:00:00.000Z""",VNINDEX,1169.20,1168.40,1156.28,1169.84,973749099.00
"""2023-07-13T00:00:00.000Z""",VNINDEX,1159.88,1165.42,1158.15,1165.57,760650797.00
"""2023-07-12T00:00:00.000Z""",VNINDEX,1154.37,1154.20,1149.28,1157.43,696752095.00
"""2023-07-11T00:00:00.000Z""",VNINDEX,1151.13,1151.77,1149.69,1157.01,851005596.00
"""2023-07-10T00:00:00.000Z""",VNINDEX,1142.61,1149.02,1140.03,1149.07,814696484.00
"""2023-07-07T00:00:00.000Z""",VNINDEX,1124.98,1138.07,1122.94,1138.07,713870698.00
"""2023-07-06T00:00:00.000Z""",VNINDEX,1133.70,1126.22,1122.35,1135.81,870574399.00
"""2023-07-05T00:00:00.000Z""",VNINDEX,1136.64,1134.62,1133.45,1138.67,744832500.00
"""2023-07-04T00:00:00.000Z""",VNINDEX,1127.11,1132.00,1123.49,1132.80,638567697.00
"""2023-07-03T00:00:00.000Z""",VNINDEX,1125.55,1125.50,1121.17,1128.35,502324145.00
"""2023-06-30T00:00:00.000Z""",VNINDEX,1124.30,1120.18,1117.13,1126.33,543454697.00
"""2023-07-20T00:00:00.000Z""",VNINDEX,1171.83,1172.81,1166.62,1176.33,739529609.00
"""2023-07-19T00:00:00.000Z""",VNINDEX,1177.50,1172.98,1171.35,1178.55,798154192.00
"""2023-07-18T00:00:00.000Z""",VNINDEX,1173.23,1174.09,1170.04,1175.70,755412590.00
"""2023-07-17T00:00:00.000Z""",VNINDEX,1171.75,1173.13,1168.77,1174.89,851144583.00
"""2023-07-21T00:00:00.000Z""",VNINDEX,1173.18,1185.90,1172.07,1185.92,896243350.00
"""2023-07-24T00:00:00.000Z""",VNINDEX,1190.74,1190.72,1183.39,1193.22,988719242.00
"""2023-07-25T00:00:00.000Z""",VNINDEX,1194.63,1195.90,1193.34,1199.27,918185103.00
"""2023-07-26T00:00:00.000Z""",VNINDEX,1195.50,1200.84,1195.44,1201.39,848116406.00
"""2023-07-27T00:00:00.000Z""",VNINDEX,1201.69,1197.33,1191.08,1203.69,1079641088.00
"""2023-07-28T00:00:00.000Z""",VNINDEX,1197.32,1207.67,1195.86,1207.68,1045382889.00
"""2023-07-31T00:00:00.000Z""",VNINDEX,1219.66,1222.90,1212.81,1224.81,1123051945.00
"""2023-08-01T00:00:00.000Z""",VNINDEX,1230.19,1217.56,1217.56,1234.50,1206704182.00
"""2023-08-08T00:00:00.000Z""",VNINDEX,1244.35,1242.23,1239.01,1246.22,1115526160.00
"""2023-08-02T00:00:00.000Z""",VNINDEX,1217.17,1220.43,1213.18,1223.04,849432857.00
"""2023-08-03T00:00:00.000Z""",VNINDEX,1219.73,1210.95,1209.06,1222.35,978922034.00
"""2023-08-04T00:00:00.000Z""",VNINDEX,1216.27,1225.98,1214.17,1228.12,1086881576.00
"""2023-08-07T00:00:00.000Z""",VNINDEX,1233.10,1241.42,1230.38,1241.50,1114530607.00
"""2023-08-09T00:00:00.000Z""",VNINDEX,1240.68,1233.99,1231.28,1241.96,1011539367.00
"""2023-08-11T00:00:00.000Z""",VNINDEX,1228.92,1232.21,1213.37,1234.97,983633482.00
"""2023-08-10T00:00:00.000Z""",VNINDEX,1236.31,1220.61,1219.81,1238.19,983409654.00
"""2023-08-14T00:00:00.000Z""",VNINDEX,1237.14,1236.84,1229.04,1239.61,1032951024.00
"""2023-08-15T00:00:00.000Z""",VNINDEX,1239.42,1234.05,1230.58,1239.42,850304943.00
"""2023-08-16T00:00:00.000Z""",VNINDEX,1239.95,1243.26,1235.27,1243.48,865529968.00
"""2023-08-17T00:00:00.000Z""",VNINDEX,1242.58,1233.48,1232.32,1243.98,1052237247.00
"""2023-08-18T00:00:00.000Z""",VNINDEX,1227.02,1177.99,1174.30,1228.98,1645912385.00
"""2023-08-21T00:00:00.000Z""",VNINDEX,1177.01,1179.76,1164.63,1188.16,1000967430.00
"""2023-08-30T00:00:00.000Z""",VNINDEX,1206.10,1213.16,1203.51,1213.52,864553394.00
"""2023-08-22T00:00:00.000Z""",VNINDEX,1183.92,1180.49,1149.13,1184.43,979998015.00
"""2023-08-23T00:00:00.000Z""",VNINDEX,1192.96,1172.56,1168.89,1193.79,653729364.00
"""2023-08-24T00:00:00.000Z""",VNINDEX,1175.20,1189.39,1171.33,1189.99,790037659.00
"""2023-08-25T00:00:00.000Z""",VNINDEX,1188.99,1183.37,1181.42,1192.59,812317338.00
"""2023-08-28T00:00:00.000Z""",VNINDEX,1189.43,1201.72,1189.43,1202.02,763533796.00
"""2023-08-29T00:00:00.000Z""",VNINDEX,1204.75,1204.43,1197.57,1208.78,904317444.00
"""2023-09-07T00:00:00.000Z""",VNINDEX,1248.91,1243.14,1237.05,1255.11,1099760050.00
"""2023-09-06T00:00:00.000Z""",VNINDEX,1237.07,1245.50,1229.89,1245.50,1067479291.00
"""2023-08-31T00:00:00.000Z""",VNINDEX,1216.00,1224.05,1214.39,1224.84,887111303.00
"""2023-09-05T00:00:00.000Z""",VNINDEX,1231.43,1234.98,1228.70,1236.21,983229313.00
"""2023-09-08T00:00:00.000Z""",VNINDEX,1242.28,1241.48,1239.86,1248.10,973557774.00
"""2023-09-11T00:00:00.000Z""",VNINDEX,1250.58,1223.63,1220.24,1251.37,1307560902.00
"""2023-09-12T00:00:00.000Z""",VNINDEX,1227.16,1245.44,1220.85,1245.44,880807003.00
"""2023-09-25T00:00:00.000Z""",VNINDEX,1190.33,1153.20,1147.39,1195.62,994302927.00
"""2023-09-13T00:00:00.000Z""",VNINDEX,1248.94,1238.39,1232.84,1250.61,1191421122.00
"""2023-09-14T00:00:00.000Z""",VNINDEX,1238.19,1223.81,1222.33,1244.21,1159891037.00
"""2023-09-15T00:00:00.000Z""",VNINDEX,1228.87,1227.36,1220.27,1233.87,868066530.00
"""2023-09-18T00:00:00.000Z""",VNINDEX,1225.60,1211.81,1203.88,1226.56,762106882.00
"""2023-09-19T00:00:00.000Z""",VNINDEX,1216.01,1211.50,1199.85,1219.57,881125350.00
"""2023-09-20T00:00:00.000Z""",VNINDEX,1212.70,1226.11,1209.46,1227.81,763033570.00
"""2023-09-21T00:00:00.000Z""",VNINDEX,1226.79,1212.74,1211.65,1227.88,923868903.00
"""2023-09-22T00:00:00.000Z""",VNINDEX,1197.49,1193.05,1174.78,1199.13,1317426114.00
"""2023-09-26T00:00:00.000Z""",VNINDEX,1151.82,1137.96,1136.74,1163.52,957913520.00
"""2023-09-27T00:00:00.000Z""",VNINDEX,1140.43,1153.85,1126.36,1153.85,777264196.00
"""2023-09-28T00:00:00.000Z""",VNINDEX,1153.87,1152.43,1136.99,1155.39,649062289.00
"""2023-09-29T00:00:00.000Z""",VNINDEX,1157.76,1154.15,1149.77,1163.88,535930186.00
"""2023-10-02T00:00:00.000Z""",VNINDEX,1155.59,1155.25,1149.63,1161.48,465544840.00
"""2023-10-03T00:00:00.000Z""",VNINDEX,1145.85,1118.10,1115.15,1146.59,940147219.00
"""2023-10-04T00:00:00.000Z""",VNINDEX,1106.61,1128.67,1106.40,1133.79,646114090.00
"""2023-10-05T00:00:00.000Z""",VNINDEX,1131.35,1113.89,1112.75,1133.12,556515540.00
"""2023-10-17T00:00:00.000Z""",VNINDEX,1145.34,1121.65,1120.00,1147.89,566554902.00
"""2023-10-06T00:00:00.000Z""",VNINDEX,1115.23,1128.54,1107.85,1128.54,586082252.00
"""2023-10-10T00:00:00.000Z""",VNINDEX,1143.60,1143.69,1141.82,1150.34,627949941.00
"""2023-10-09T00:00:00.000Z""",VNINDEX,1130.25,1137.36,1127.03,1137.36,545011858.00
"""2023-10-11T00:00:00.000Z""",VNINDEX,1146.20,1150.81,1138.24,1150.81,496702242.00
"""2023-10-12T00:00:00.000Z""",VNINDEX,1155.12,1151.61,1148.11,1156.73,619606940.00
"""2023-10-13T00:00:00.000Z""",VNINDEX,1145.03,1154.73,1138.99,1155.10,593801349.00
"""2023-10-18T00:00:00.000Z""",VNINDEX,1123.73,1103.40,1088.87,1125.27,930860935.00
"""2023-10-16T00:00:00.000Z""",VNINDEX,1152.69,1141.42,1140.64,1157.46,622999673.00
"""2023-10-19T00:00:00.000Z""",VNINDEX,1102.93,1087.85,1085.50,1103.65,615746621.00
"""2023-10-20T00:00:00.000Z""",VNINDEX,1085.83,1108.03,1073.87,1108.09,592521786.00
"""2023-10-23T00:00:00.000Z""",VNINDEX,1106.56,1093.53,1086.54,1106.80,500481939.00
"""2023-10-24T00:00:00.000Z""",VNINDEX,1095.50,1105.90,1088.17,1107.11,443101606.00
"""2023-10-25T00:00:00.000Z""",VNINDEX,1106.41,1101.66,1100.07,1111.39,482996997.00
"""2023-10-26T00:00:00.000Z""",VNINDEX,1082.81,1055.45,1049.77,1083.12,1129481333.00
"""2023-10-27T00:00:00.000Z""",VNINDEX,1059.41,1060.62,1037.49,1061.59,638920128.00
"""2023-10-30T00:00:00.000Z""",VNINDEX,1054.03,1042.40,1042.01,1060.39,465836938.00
"""2023-11-09T00:00:00.000Z""",VNINDEX,1116.42,1113.89,1111.99,1124.78,996859999.00
"""2023-10-31T00:00:00.000Z""",VNINDEX,1045.60,1028.19,1021.17,1046.17,705937261.00
"""2023-11-01T00:00:00.000Z""",VNINDEX,1029.00,1039.66,1020.01,1041.02,603502197.00
"""2023-11-02T00:00:00.000Z""",VNINDEX,1048.62,1075.47,1045.14,1076.58,735677498.00
"""2023-11-03T00:00:00.000Z""",VNINDEX,1081.35,1076.78,1071.23,1082.23,703784293.00
"""2023-11-06T00:00:00.000Z""",VNINDEX,1082.21,1089.66,1081.01,1089.86,571437296.00
"""2023-11-07T00:00:00.000Z""",VNINDEX,1086.68,1080.29,1075.19,1089.89,535907498.00
"""2023-11-14T00:00:00.000Z""",VNINDEX,1109.08,1109.73,1101.67,1115.60,766022093.00
"""2023-11-08T00:00:00.000Z""",VNINDEX,1079.14,1113.43,1075.80,1113.43,886220198.00
"""2023-11-10T00:00:00.000Z""",VNINDEX,1105.75,1101.68,1100.61,1116.02,945389299.00
"""2023-11-13T00:00:00.000Z""",VNINDEX,1103.66,1100.07,1093.34,1107.91,730190169.00
"""2023-11-15T00:00:00.000Z""",VNINDEX,1124.56,1122.50,1115.77,1132.75,882281198.00
"""2023-11-16T00:00:00.000Z""",VNINDEX,1119.98,1125.53,1114.97,1125.83,605124798.00
"""2023-11-17T00:00:00.000Z""",VNINDEX,1128.14,1101.19,1096.16,1129.84,1175535597.00
"""2023-11-20T00:00:00.000Z""",VNINDEX,1085.74,1103.66,1085.32,1111.26,750883197.00
"""2023-11-21T00:00:00.000Z""",VNINDEX,1112.61,1110.46,1103.79,1112.77,601828500.00
"""2023-11-22T00:00:00.000Z""",VNINDEX,1111.35,1113.82,1103.26,1115.47,812231497.00
"""2023-11-23T00:00:00.000Z""",VNINDEX,1117.71,1088.49,1088.24,1118.54,952327292.00
"""2023-11-24T00:00:00.000Z""",VNINDEX,1090.97,1095.61,1073.31,1095.61,900833627.00
"""2023-11-27T00:00:00.000Z""",VNINDEX,1095.59,1088.06,1085.70,1096.84,507177396.00
"""2023-12-04T00:00:00.000Z""",VNINDEX,1107.74,1120.49,1106.62,1123.96,1038038191.00
"""2023-11-28T00:00:00.000Z""",VNINDEX,1088.60,1095.43,1076.45,1095.54,593255200.00
"""2023-11-29T00:00:00.000Z""",VNINDEX,1097.28,1102.80,1096.33,1105.28,562913100.00
"""2023-11-30T00:00:00.000Z""",VNINDEX,1101.75,1094.13,1089.06,1107.45,659979598.00
"""2023-12-01T00:00:00.000Z""",VNINDEX,1099.18,1102.16,1090.08,1102.20,569333260.00
"""2023-12-05T00:00:00.000Z""",VNINDEX,1122.28,1115.97,1112.92,1124.11,753445896.00
"""2023-12-07T00:00:00.000Z""",VNINDEX,1128.67,1121.49,1109.51,1129.83,1298388733.00
"""2023-12-06T00:00:00.000Z""",VNINDEX,1117.93,1126.43,1116.03,1126.43,776768797.00
"""2023-12-08T00:00:00.000Z""",VNINDEX,1122.09,1124.44,1119.43,1127.46,737605026.00
"""2023-12-11T00:00:00.000Z""",VNINDEX,1127.92,1125.50,1120.32,1129.15,618307398.00
"""2023-12-12T00:00:00.000Z""",VNINDEX,1127.55,1127.63,1123.35,1129.77,539181135.00
"""2023-12-13T00:00:00.000Z""",VNINDEX,1129.94,1114.20,1111.90,1131.21,763976999.00
"""2023-12-25T00:00:00.000Z""",VNINDEX,1104.27,1117.66,1104.27,1118.31,550839599.00
"""2023-12-14T00:00:00.000Z""",VNINDEX,1119.62,1110.13,1107.86,1120.30,603906899.00
"""2023-12-15T00:00:00.000Z""",VNINDEX,1109.55,1102.30,1098.95,1112.79,684449897.00
"""2023-12-18T00:00:00.000Z""",VNINDEX,1103.43,1091.88,1091.45,1103.74,544288558.00
"""2023-12-19T00:00:00.000Z""",VNINDEX,1091.26,1096.30,1082.29,1096.30,561157577.00
"""2023-12-20T00:00:00.000Z""",VNINDEX,1098.10,1100.76,1093.74,1101.89,470477400.00
"""2023-12-21T00:00:00.000Z""",VNINDEX,1095.22,1102.43,1094.47,1102.48,451416808.00
"""2023-12-26T00:00:00.000Z""",VNINDEX,1120.11,1122.25,1117.93,1123.11,575288899.00
"""2023-12-22T00:00:00.000Z""",VNINDEX,1103.08,1103.06,1098.87,1104.65,496287599.00
"""2024-01-02T00:00:00.000Z""",VNINDEX,1136.39,1131.72,1128.69,1139.71,777337193.00
"""2023-12-27T00:00:00.000Z""",VNINDEX,1123.28,1121.99,1121.33,1126.47,570737700.00
"""2023-12-29T00:00:00.000Z""",VNINDEX,1131.75,1129.93,1128.98,1135.05,616484896.00
"""2023-12-28T00:00:00.000Z""",VNINDEX,1122.77,1128.93,1120.50,1130.58,608465999.00
"""2024-01-03T00:00:00.000Z""",VNINDEX,1131.97,1144.17,1128.32,1144.17,657568096.00
"""2024-01-04T00:00:00.000Z""",VNINDEX,1145.49,1150.72,1144.32,1160.08,1141608899.00
"""2024-01-05T00:00:00.000Z""",VNINDEX,1152.32,1154.68,1149.08,1155.84,760268299.00
"""2024-01-18T00:00:00.000Z""",VNINDEX,1164.32,1169.06,1162.62,1169.73,569563599.00
"""2024-01-08T00:00:00.000Z""",VNINDEX,1159.42,1160.19,1155.48,1162.56,814410599.00
"""2024-01-09T00:00:00.000Z""",VNINDEX,1161.71,1158.59,1155.46,1162.83,799457699.00
"""2024-01-10T00:00:00.000Z""",VNINDEX,1158.79,1161.54,1155.94,1166.10,935719400.00
"""2024-01-11T00:00:00.000Z""",VNINDEX,1162.49,1162.22,1157.43,1169.10,782237200.00
"""2024-01-12T00:00:00.000Z""",VNINDEX,1159.25,1154.70,1146.75,1161.91,1037940399.00
"""2024-01-15T00:00:00.000Z""",VNINDEX,1159.37,1154.12,1153.36,1163.75,559640596.00
"""2024-01-16T00:00:00.000Z""",VNINDEX,1150.31,1163.12,1147.71,1163.14,570974548.00
"""2024-01-17T00:00:00.000Z""",VNINDEX,1161.95,1162.53,1160.45,1168.46,694094315.00
"""2024-01-19T00:00:00.000Z""",VNINDEX,1171.50,1181.50,1171.47,1181.90,630781700.00
"""2024-01-23T00:00:00.000Z""",VNINDEX,1183.96,1177.50,1173.78,1184.74,600595696.00
"""2024-01-22T00:00:00.000Z""",VNINDEX,1186.29,1182.86,1175.54,1186.96,770795968.00
"""2024-01-24T00:00:00.000Z""",VNINDEX,1175.58,1172.97,1171.84,1180.30,644055899.00
"""2024-01-25T00:00:00.000Z""",VNINDEX,1173.58,1170.37,1167.87,1173.83,480699499.00
"""2024-01-26T00:00:00.000Z""",VNINDEX,1173.43,1175.67,1173.43,1176.76,498217000.00
"""2024-01-29T00:00:00.000Z""",VNINDEX,1177.23,1175.69,1174.54,1180.46,552811296.00
"""2024-01-30T00:00:00.000Z""",VNINDEX,1176.02,1179.65,1174.13,1179.92,564656361.00
"""2024-02-15T00:00:00.000Z""",VNINDEX,1203.08,1202.50,1198.63,1207.56,843733099.00
"""2024-01-31T00:00:00.000Z""",VNINDEX,1181.62,1164.31,1158.08,1182.53,1022547799.00
"""2024-02-01T00:00:00.000Z""",VNINDEX,1162.78,1173.02,1162.45,1174.50,578639354.00
"""2024-02-02T00:00:00.000Z""",VNINDEX,1173.93,1172.55,1169.47,1178.27,790755931.00
"""2024-02-05T00:00:00.000Z""",VNINDEX,1174.22,1186.06,1173.54,1191.81,769953098.00
"""2024-02-06T00:00:00.000Z""",VNINDEX,1189.13,1188.48,1185.68,1190.92,566198900.00
"""2024-02-21T00:00:00.000Z""",VNINDEX,1231.78,1230.04,1222.92,1234.22,886110399.00
"""2024-02-16T00:00:00.000Z""",VNINDEX,1204.90,1209.70,1204.29,1210.25,783875499.00
"""2024-02-07T00:00:00.000Z""",VNINDEX,1190.51,1198.53,1190.50,1199.52,664714299.00
"""2024-02-19T00:00:00.000Z""",VNINDEX,1213.24,1224.97,1212.58,1225.89,975154797.00
"""2024-02-20T00:00:00.000Z""",VNINDEX,1227.75,1230.06,1222.66,1230.47,843777899.00
"""2024-02-22T00:00:00.000Z""",VNINDEX,1229.85,1227.31,1223.88,1232.09,795021654.00
"""2024-02-23T00:00:00.000Z""",VNINDEX,1230.30,1212.00,1211.55,1240.81,1327429358.00
"""2024-02-26T00:00:00.000Z""",VNINDEX,1212.93,1224.17,1210.52,1225.21,834749896.00
"""2024-02-27T00:00:00.000Z""",VNINDEX,1228.93,1237.46,1226.49,1237.62,916784879.00
"""2024-02-28T00:00:00.000Z""",VNINDEX,1241.67,1254.55,1236.32,1254.55,899521191.00
"""2024-02-29T00:00:00.000Z""",VNINDEX,1259.59,1252.73,1241.99,1264.39,1012951595.00
"""2024-03-12T00:00:00.000Z""",VNINDEX,1235.40,1245.00,1233.14,1248.33,816600017.00
"""2024-03-01T00:00:00.000Z""",VNINDEX,1256.72,1258.28,1247.87,1260.02,890607771.00
"""2024-03-04T00:00:00.000Z""",VNINDEX,1264.07,1261.41,1256.54,1268.25,1060728964.00
